update,loss,policy_loss,value_loss,entropy,fps,eval_avg_return
1048,-0.013201028108596802,0.004901135340332985,0.031051578000187874,4.915374279022217,2172.8701273307456,nan
1049,-0.19093352556228638,-0.14558345079421997,0.0038210095372051,4.917108535766602,2173.054747616733,nan
1050,-0.008474115282297134,0.013366710394620895,0.027344312518835068,4.918513774871826,2173.126906651483,nan
1051,-0.014341313391923904,0.02573571912944317,0.00911651086062193,4.919354438781738,2173.192599157552,nan
1052,0.008444275707006454,0.04714004695415497,0.010509073734283447,4.92048454284668,2173.265054152265,nan
1053,-0.06438908725976944,-0.023253459483385086,0.008088687434792519,4.922431468963623,2173.424465927739,nan
1054,-0.05727905407547951,-0.010074225254356861,0.002039015758782625,4.924384593963623,2173.5929120509923,nan
1055,-0.08886773884296417,-0.055131953209638596,0.015525201335549355,4.926098823547363,2173.7587049733206,nan
1056,-0.05861227586865425,-0.01769627444446087,0.008359641768038273,4.92756462097168,2173.927487232608,nan
1057,-0.06893593817949295,-0.020473822951316833,0.0008188043138943613,4.928092002868652,2174.084170481146,nan
1058,-0.07822318375110626,-0.03731995075941086,0.008381114341318607,4.928434371948242,2174.244105737465,nan
1059,-0.028305890038609505,0.019526401534676552,0.0014691466931253672,4.9301438331604,2174.417798871657,nan
1060,-0.12317663431167603,-0.08210247755050659,0.008247517049312592,4.932168006896973,2174.5803947404506,nan
1061,-0.02017541602253914,-0.01633423939347267,0.045498210936784744,4.933938980102539,2174.707558547824,nan
1062,-0.03407188504934311,0.013945322483778,0.0013395424466580153,4.935675144195557,2174.8528440130503,nan
1063,0.03918618708848953,0.04745341092348099,0.041096970438957214,4.936419486999512,2174.9747663771477,nan
1064,-0.017239030450582504,-0.006501806899905205,0.03863440081477165,4.93716287612915,2175.1002260729633,nan
1065,-0.050478123128414154,-0.013896589167416096,0.012804250232875347,4.9385786056518555,2175.1864188508434,nan
1066,0.009303063154220581,0.0004282747395336628,0.058286089450120926,4.9411301612854,2175.311905084804,nan
1067,-3.49096953868866e-05,0.033831674605607986,0.015536170452833176,4.9402756690979,2175.456439626102,nan
